shared-library,"/System/Library/PrivateFrameworks/TrustEvaluationAgent.framework/Versions/A/TrustEvaluationAgent",0x7fff8b8b4477,0x7fff8b8b5328
shared-library,"/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory",0x7fff85d31e5c,0x7fff85d343e4
shared-library,"/System/Library/PrivateFrameworks/CommonAuth.framework/Versions/A/CommonAuth",0x7fff8a426224,0x7fff8a42e1de
shared-library,"/System/Library/PrivateFrameworks/CoreUI.framework/Versions/A/CoreUI",0x7fff87e71260,0x7fff87efad3c
shared-library,"/System/Library/Frameworks/QuartzCore.framework/Versions/A/QuartzCore",0x7fff89c05ce4,0x7fff89d45dcd
shared-library,"/System/Library/PrivateFrameworks/DesktopServicesPriv.framework/Versions/A/DesktopServicesPriv",0x7fff89e297c0,0x7fff89ee9ce7
shared-library,"/System/Library/Frameworks/AudioToolbox.framework/Versions/A/AudioToolbox",0x7fff8cbb9400,0x7fff8cca9782
shared-library,"/System/Library/PrivateFrameworks/FamilyControls.framework/Versions/A/FamilyControls",0x7fff836e69dc,0x7fff836ffb2f
shared-library,"/System/Library/PrivateFrameworks/MultitouchSupport.framework/Versions/A/MultitouchSupport",0x7fff84c8fa60,0x7fff84c9ec1f
shared-library,"/System/Library/PrivateFrameworks/Bom.framework/Versions/A/Bom",0x7fff88f266c8,0x7fff88f5acae
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/OpenGL",0x7fff86053f00,0x7fff8605f774
shared-library,"/System/Library/Frameworks/CoreVideo.framework/Versions/A/CoreVideo",0x7fff83c2f1e8,0x7fff83c47c9c
shared-library,"/System/Library/Frameworks/QuartzCore.framework/Versions/A/Frameworks/CoreImage.framework/Versions/A/CoreImage",0x7fff80cbb0e0,0x7fff80e603a8
shared-library,"/System/Library/Frameworks/QuartzCore.framework/Versions/A/Frameworks/ScalableUserInterface.framework/Versions/A/ScalableUserInterface",0x7fff8548cd00,0x7fff854cbced
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGLU.dylib",0x7fff81008d4c,0x7fff81044cfa
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGFXShared.dylib",0x7fff89f5a598,0x7fff89f5f29b
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGL.dylib",0x7fff8cb9898a,0x7fff8cba37fc
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGLImage.dylib",0x7fff87dc1bb0,0x7fff87dfbeb6
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libCVMSPluginSupport.dylib",0x7fff82f59906,0x7fff82f5b1c0
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libCoreVMClient.dylib",0x7fff888c0f74,0x7fff888c36a1
shared-library,"/System/Library/PrivateFrameworks/CrashReporterSupport.framework/Versions/A/CrashReporterSupport",0x7fff8d065afc,0x7fff8d06e05c
shared-library,"/System/Library/Frameworks/OpenCL.framework/Versions/A/OpenCL",0x7fff8622acbc,0x7fff86263929
shared-library,"/System/Library/PrivateFrameworks/FaceCoreLight.framework/Versions/A/FaceCoreLight",0x7fff84079b40,0x7fff840bc142
shared-library,"/System/Library/PrivateFrameworks/AppleFSCompression.framework/Versions/A/AppleFSCompression",0x7fff8601db90,0x7fff860264c3
shared-library,"/System/Library/PrivateFrameworks/Ubiquity.framework/Versions/A/Ubiquity",0x7fff80c98664,0x7fff80cadf2e
shared-library,"/System/Library/Frameworks/ServiceManagement.framework/Versions/A/ServiceManagement",0x7fff84860624,0x7fff8486762f
shared-library,"/System/Library/PrivateFrameworks/ChunkingLibrary.framework/Versions/A/ChunkingLibrary",0x7fff830994b0,0x7fff830ae4ca
shared-library,"/System/Library/Frameworks/CoreAudio.framework/Versions/A/CoreAudio",0x7fff8136d390,0x7fff813b76ff
shared-library,"/System/Library/Frameworks/vecLib.framework/Versions/A/vecLib",0x7fff8290c000,0x7fff8290c000
shared-library,"/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation",0x7fff803a55cc,0x7fff803dac5b
shared-library,"/System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Frameworks/CommerceCore.framework/Versions/A/CommerceCore",0x7fff87fdd2f0,0x7fff87fe203c
shared-library,"/System/Library/Frameworks/CoreData.framework/Versions/A/CoreData",0x7fff88689540,0x7fff8882a800
profiler,"begin",1
code-creation,Stub,0x39a498806000,204,"CompareICStub"
code-creation,Stub,0x39a4988060e0,794,"CEntryStub"
code-creation,Stub,0x39a498806400,168,"StoreBufferOverflowStub"
code-creation,Stub,0x39a4988064c0,772,"RecordWriteStub"
code-creation,Stub,0x39a4988067e0,173,"CompareICStub"
code-creation,Stub,0x39a4988068a0,232,"FastCloneShallowArrayStub"
code-creation,Stub,0x39a4988069a0,214,"CompareICStub"
code-creation,Stub,0x39a498806a80,1750,"RecordWriteStub"
code-creation,Stub,0x39a498807160,138,"ToBooleanStub"
code-creation,Stub,0x39a498807200,139,"ToNumberStub"
code-creation,Stub,0x39a4988072a0,122,"ToBooleanStub"
code-creation,Stub,0x39a498807320,1750,"RecordWriteStub"
code-creation,Stub,0x39a498807a00,260,"NumberToStringStub"
code-creation,Stub,0x39a498807b20,972,"StringDictionaryLookupStub"
code-creation,Stub,0x39a498807f00,204,"CompareICStub"
code-creation,Stub,0x39a498807fe0,146,"BinaryOpStub"
code-creation,Stub,0x39a498808080,1690,"StringAddStub"
code-creation,Stub,0x39a498808720,1756,"RecordWriteStub"
code-creation,Stub,0x39a498808e00,302,"BinaryOpStub"
code-creation,Stub,0x39a498808f40,242,"FastNewContextStub"
code-creation,Stub,0x39a498809040,173,"CompareICStub"
code-creation,Stub,0x39a498809100,388,"StoreBufferOverflowStub"
code-creation,Stub,0x39a4988092a0,1786,"RecordWriteStub"
code-creation,Stub,0x39a4988099a0,1458,"StringAddStub"
code-creation,Stub,0x39a498809f60,173,"CompareICStub"
code-creation,Stub,0x39a49880a020,1810,"RecordWriteStub"
code-creation,Stub,0x39a49880a740,317,"CallFunctionStub"
code-creation,Builtin,0x39a49880a880,260,"A builtin from the snapshot"
code-creation,Stub,0x39a49880a9a0,228,"FastNewContextStub"
code-creation,Stub,0x39a49880aaa0,173,"CompareICStub"
code-creation,Stub,0x39a49880ab60,113,"InterruptStub"
code-creation,Stub,0x39a49880abe0,511,"ArgumentsAccessStub"
code-creation,Stub,0x39a49880ade0,972,"StringDictionaryLookupStub"
code-creation,Stub,0x39a49880b1c0,113,"StackCheckStub"
code-creation,Stub,0x39a49880b240,268,"FastCloneShallowArrayStub"
code-creation,Stub,0x39a49880b360,173,"CompareICStub"
code-creation,Stub,0x39a49880b420,317,"CallFunctionStub"
code-creation,Stub,0x39a49880b560,258,"FastCloneShallowObjectStub"
code-creation,Stub,0x39a49880b680,165,"ToBooleanStub"
code-creation,Stub,0x39a49880b740,302,"BinaryOpStub"
code-creation,Stub,0x39a49880b880,255,"CallConstructStub"
code-creation,Stub,0x39a49880b980,1145,"CEntryStub"
code-creation,Stub,0x39a49880be00,1769,"RecordWriteStub"
code-creation,Stub,0x39a49880c500,151,"ToBooleanStub"
code-creation,Stub,0x39a49880c5a0,187,"CompareICStub"
code-creation,Stub,0x39a49880c660,232,"FastCloneShallowArrayStub"
code-creation,Stub,0x39a49880c760,565,"CompareStub"
code-creation,Stub,0x39a49880c9a0,1756,"RecordWriteStub"
code-creation,Stub,0x39a49880d080,1756,"RecordWriteStub"
code-creation,Stub,0x39a49880d760,317,"CallFunctionStub"
code-creation,Stub,0x39a49880d8a0,778,"RecordWriteStub"
code-creation,Stub,0x39a49880dbc0,173,"CompareICStub"
code-creation,Stub,0x39a49880dc80,260,"FastCloneShallowArrayStub"
code-creation,Stub,0x39a49880dda0,242,"FastCloneShallowObjectStub"
code-creation,Stub,0x39a49880dea0,203,"BinaryOpStub"
code-creation,Stub,0x39a49880df80,1687,"StringAddStub"
code-creation,Stub,0x39a49880e620,1765,"RecordWriteStub"
code-creation,Stub,0x39a49880ed20,272,"StringCompareStub"
code-creation,Stub,0x39a49880ee40,1768,"RecordWriteStub"
code-creation,Stub,0x39a49880f540,1786,"RecordWriteStub"
code-creation,Stub,0x39a49880fc40,1497,"StringAddStub"
code-creation,Stub,0x39a498810220,146,"BinaryOpStub"
code-creation,Stub,0x39a4988102c0,146,"BinaryOpStub"
code-creation,Stub,0x39a498810360,146,"BinaryOpStub"
code-creation,Stub,0x39a498810400,402,"FastNewClosureStub"
code-creation,Stub,0x39a4988105a0,991,"StringDictionaryLookupStub"
code-creation,Stub,0x39a498810980,1753,"RecordWriteStub"
code-creation,Stub,0x39a498811060,1807,"RecordWriteStub"
code-creation,Stub,0x39a498811780,383,"JSEntryStub"
code-creation,Stub,0x39a498811900,383,"JSEntryStub"
code-creation,Stub,0x39a498811a80,768,"RecordWriteStub"
code-creation,Stub,0x39a498811d80,204,"KeyedLoadElementStub"
code-creation,Builtin,0x39a498811e60,120,"A builtin from the snapshot"
code-creation,Stub,0x39a498811ee0,302,"BinaryOpStub"
code-creation,Stub,0x39a498812020,196,"CallConstructStub"
code-creation,Stub,0x39a498812100,217,"ArgumentsAccessStub"
code-creation,Stub,0x39a4988121e0,204,"BinaryOpStub"
code-creation,CallIC,0x39a4988122c0,246,"A call IC from the snapshot"
code-creation,CallIC,0x39a4988123c0,246,"A call IC from the snapshot"
code-creation,CallIC,0x39a4988124c0,255,"A call IC from the snapshot"
code-creation,CallIC,0x39a4988125c0,255,"A call IC from the snapshot"
code-creation,CallIC,0x39a4988126c0,255,"A call IC from the snapshot"
code-creation,CallIC,0x39a4988127c0,246,"A call IC from the snapshot"
code-creation,CallIC,0x39a4988128c0,246,"A call IC from the snapshot"
code-creation,CallIC,0x39a4988129c0,246,"A call IC from the snapshot"
code-creation,CallIC,0x39a498812ac0,246,"A call IC from the snapshot"
code-creation,CallIC,0x39a498812bc0,246,"A call IC from the snapshot"
code-creation,CallIC,0x39a498812cc0,246,"A call IC from the snapshot"
code-creation,CallIC,0x39a498812dc0,246,"A call IC from the snapshot"
code-creation,CallIC,0x39a498812ec0,255,"A call IC from the snapshot"
code-creation,CallIC,0x39a498812fc0,244,"A call IC from the snapshot"
code-creation,CallIC,0x39a4988130c0,246,"A call IC from the snapshot"
code-creation,CallIC,0x39a4988131c0,243,"A call IC from the snapshot"
code-creation,CallIC,0x39a4988132c0,255,"A call IC from the snapshot"
code-creation,CallIC,0x39a4988133c0,246,"A call IC from the snapshot"
code-creation,CallIC,0x39a4988134c0,246,"A call IC from the snapshot"
code-creation,CallIC,0x39a4988135c0,255,"A call IC from the snapshot"
code-creation,CallIC,0x39a4988136c0,246,"A call IC from the snapshot"
code-creation,CallIC,0x39a4988137c0,246,"A call IC from the snapshot"
code-creation,CallIC,0x39a4988138c0,246,"A call IC from the snapshot"
