statusType,nID,strSourceName,strStorageName,strTagName,intervalType,nInterval,aggregateType,tmBegin,tmEnd,aggregateLength,aggregateTime,bUpdate,strTableName,strValueCol,strTimeStampCol,strQualityCol,strTagNameCol,strAggregateCol,strCustomCol1,strCustomValue1,strTagNameSql,tkType,wtType
0,1681,test,SQL,\采集站1\XK\XNPCOM1N05W,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N05W,Time,,,,,,,0,0
0,1682,test,SQL,\采集站1\XK\XNPCOM1N07AC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N07AC,Time,,,,,,,0,0
0,1683,test,SQL,\采集站1\XK\XNPCOM1N07AV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N07AV,Time,,,,,,,0,0
0,1684,test,SQL,\采集站1\XK\XNPCOM1N07CC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N07CC,Time,,,,,,,0,0
0,1685,test,SQL,\采集站1\XK\XNPCOM1N07COS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N07COS,Time,,,,,,,0,0
0,1686,test,SQL,\采集站1\XK\XNPCOM1N07CV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N07CV,Time,,,,,,,0,0
0,1687,test,SQL,\采集站1\XK\XNPCOM1N07P,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N07P,Time,,,,,,,0,0
0,1688,test,SQL,\采集站1\XK\XNPCOM1N07W,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N07W,Time,,,,,,,0,0
0,1689,test,SQL,\采集站1\XK\XNPCOM1N09AC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N09AC,Time,,,,,,,0,0
0,1690,test,SQL,\采集站1\XK\XNPCOM1N09AV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N09AV,Time,,,,,,,0,0
0,1691,test,SQL,\采集站1\XK\XNPCOM1N09CC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N09CC,Time,,,,,,,0,0
0,1692,test,SQL,\采集站1\XK\XNPCOM1N09COS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N09COS,Time,,,,,,,0,0
0,1693,test,SQL,\采集站1\XK\XNPCOM1N09CV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N09CV,Time,,,,,,,0,0
0,1694,test,SQL,\采集站1\XK\XNPCOM1N09P,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N09P,Time,,,,,,,0,0
0,1695,test,SQL,\采集站1\XK\XNPCOM1N09W,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N09W,Time,,,,,,,0,0
0,1696,test,SQL,\采集站1\XK\XNPCOM1N15AC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N15AC,Time,,,,,,,0,0
0,1697,test,SQL,\采集站1\XK\XNPCOM1N15AV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N15AV,Time,,,,,,,0,0
0,1698,test,SQL,\采集站1\XK\XNPCOM1N15CC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N15CC,Time,,,,,,,0,0
0,1699,test,SQL,\采集站1\XK\XNPCOM1N15COS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N15COS,Time,,,,,,,0,0
0,1700,test,SQL,\采集站1\XK\XNPCOM1N15CV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N15CV,Time,,,,,,,0,0
0,1701,test,SQL,\采集站1\XK\XNPCOM1N15P,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N15P,Time,,,,,,,0,0
0,1702,test,SQL,\采集站1\XK\XNPCOM1N15W,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N15W,Time,,,,,,,0,0
0,1703,test,SQL,\采集站1\XK\XNPCOM1N14AC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N14AC,Time,,,,,,,0,0
0,1704,test,SQL,\采集站1\XK\XNPCOM1N14AV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N14AV,Time,,,,,,,0,0
0,1705,test,SQL,\采集站1\XK\XNPCOM1N14CC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N14CC,Time,,,,,,,0,0
0,1706,test,SQL,\采集站1\XK\XNPCOM1N14COS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N14COS,Time,,,,,,,0,0
0,1707,test,SQL,\采集站1\XK\XNPCOM1N14CV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N14CV,Time,,,,,,,0,0
0,1708,test,SQL,\采集站1\XK\XNPCOM1N14P,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N14P,Time,,,,,,,0,0
0,1709,test,SQL,\采集站1\XK\XNPCOM1N14W,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N14W,Time,,,,,,,0,0
0,1710,test,SQL,\采集站1\XK\XNPCOM1N12AC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N12AC,Time,,,,,,,0,0
0,1711,test,SQL,\采集站1\XK\XNPCOM1N12AV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N12AV,Time,,,,,,,0,0
0,1712,test,SQL,\采集站1\XK\XNPCOM1N12CC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N12CC,Time,,,,,,,0,0
0,1713,test,SQL,\采集站1\XK\XNPCOM1N12COS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N12COS,Time,,,,,,,0,0
0,1714,test,SQL,\采集站1\XK\XNPCOM1N12CV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N12CV,Time,,,,,,,0,0
0,1715,test,SQL,\采集站1\XK\XNPCOM1N12P,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N12P,Time,,,,,,,0,0
0,1716,test,SQL,\采集站1\XK\XNPCOM1N12W,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N12W,Time,,,,,,,0,0
0,1717,test,SQL,\采集站1\XK\XNPCOM1N10AC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N10AC,Time,,,,,,,0,0
0,1718,test,SQL,\采集站1\XK\XNPCOM1N10AV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N10AV,Time,,,,,,,0,0
0,1719,test,SQL,\采集站1\XK\XNPCOM1N10CC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N10CC,Time,,,,,,,0,0
0,1720,test,SQL,\采集站1\XK\XNPCOM1N10COS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N10COS,Time,,,,,,,0,0
0,1721,test,SQL,\采集站1\XK\XNPCOM1N10CV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N10CV,Time,,,,,,,0,0
0,1722,test,SQL,\采集站1\XK\XNPCOM1N10P,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N10P,Time,,,,,,,0,0
0,1723,test,SQL,\采集站1\XK\XNPCOM1N10W,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N10W,Time,,,,,,,0,0
0,1724,test,SQL,\采集站1\XK\XNPCOM1N08AC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N08AC,Time,,,,,,,0,0
0,1725,test,SQL,\采集站1\XK\XNPCOM1N08AV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N08AV,Time,,,,,,,0,0
0,1726,test,SQL,\采集站1\XK\XNPCOM1N08CC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N08CC,Time,,,,,,,0,0
0,1727,test,SQL,\采集站1\XK\XNPCOM1N08COS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N08COS,Time,,,,,,,0,0
0,1728,test,SQL,\采集站1\XK\XNPCOM1N08CV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N08CV,Time,,,,,,,0,0
0,1729,test,SQL,\采集站1\XK\XNPCOM1N08P,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N08P,Time,,,,,,,0,0
0,1730,test,SQL,\采集站1\XK\XNPCOM1N08W,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N08W,Time,,,,,,,0,0
0,1731,test,SQL,\采集站1\XK\XNPCOM1N06AC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N06AC,Time,,,,,,,0,0
0,1732,test,SQL,\采集站1\XK\XNPCOM1N06AV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N06AV,Time,,,,,,,0,0
0,1733,test,SQL,\采集站1\XK\XNPCOM1N06CC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N06CC,Time,,,,,,,0,0
0,1734,test,SQL,\采集站1\XK\XNPCOM1N06COS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N06COS,Time,,,,,,,0,0
0,1735,test,SQL,\采集站1\XK\XNPCOM1N06CV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N06CV,Time,,,,,,,0,0
0,1736,test,SQL,\采集站1\XK\XNPCOM1N06P,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N06P,Time,,,,,,,0,0
0,1737,test,SQL,\采集站1\XK\XNPCOM1N06W,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N06W,Time,,,,,,,0,0
0,1738,test,SQL,\采集站1\XK\XNPCOM1N04AC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N04AC,Time,,,,,,,0,0
0,1739,test,SQL,\采集站1\XK\XNPCOM1N04AV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N04AV,Time,,,,,,,0,0
0,1740,test,SQL,\采集站1\XK\XNPCOM1N04CC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N04CC,Time,,,,,,,0,0
0,1741,test,SQL,\采集站1\XK\XNPCOM1N04COS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N04COS,Time,,,,,,,0,0
0,1742,test,SQL,\采集站1\XK\XNPCOM1N04CV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N04CV,Time,,,,,,,0,0
0,1743,test,SQL,\采集站1\XK\XNPCOM1N04P,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N04P,Time,,,,,,,0,0
0,1744,test,SQL,\采集站1\XK\XNPCOM1N04W,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N04W,Time,,,,,,,0,0
0,1745,test,SQL,\采集站1\XK\XNPCOM1N02AC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N02AC,Time,,,,,,,0,0
0,1746,test,SQL,\采集站1\XK\XNPCOM1N02AV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N02AV,Time,,,,,,,0,0
0,1747,test,SQL,\采集站1\XK\XNPCOM1N02CC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N02CC,Time,,,,,,,0,0
0,1748,test,SQL,\采集站1\XK\XNPCOM1N02COS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N02COS,Time,,,,,,,0,0
0,1749,test,SQL,\采集站1\XK\XNPCOM1N02CV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N02CV,Time,,,,,,,0,0
0,1750,test,SQL,\采集站1\XK\XNPCOM1N02P,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N02P,Time,,,,,,,0,0
0,1751,test,SQL,\采集站1\XK\XNPCOM1N02W,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM1N02W,Time,,,,,,,0,0
0,1752,test,SQL,\采集站1\XK\XNPCOM2ZYZSD2AC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSD2AC,Time,,,,,,,0,0
0,1753,test,SQL,\采集站1\XK\XNPCOM2ZYZSD2AV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSD2AV,Time,,,,,,,0,0
0,1754,test,SQL,\采集站1\XK\XNPCOM2ZYZSD2CC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSD2CC,Time,,,,,,,0,0
0,1755,test,SQL,\采集站1\XK\XNPCOM2ZYZSD2COS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSD2COS,Time,,,,,,,0,0
0,1756,test,SQL,\采集站1\XK\XNPCOM2ZYZSD2CV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSD2CV,Time,,,,,,,0,0
0,1757,test,SQL,\采集站1\XK\XNPCOM2ZYZSD2P,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSD2P,Time,,,,,,,0,0
0,1758,test,SQL,\采集站1\XK\XNPCOM2ZYZSD2W,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSD2W,Time,,,,,,,0,0
0,1759,test,SQL,\采集站1\XK\XNPCOM2ZYZSFIIAC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSFIIAC,Time,,,,,,,0,0
0,1760,test,SQL,\采集站1\XK\XNPCOM2ZYZSFIIAV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSFIIAV,Time,,,,,,,0,0
0,1761,test,SQL,\采集站1\XK\XNPCOM2ZYZSFIICC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSFIICC,Time,,,,,,,0,0
0,1762,test,SQL,\采集站1\XK\XNPCOM2ZYZSFIICOS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSFIICOS,Time,,,,,,,0,0
0,1763,test,SQL,\采集站1\XK\XNPCOM2ZYZSFIICV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSFIICV,Time,,,,,,,0,0
0,1764,test,SQL,\采集站1\XK\XNPCOM2ZYZSFIIP,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSFIIP,Time,,,,,,,0,0
0,1765,test,SQL,\采集站1\XK\XNPCOM2ZYZSFIIW,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSFIIW,Time,,,,,,,0,0
0,1766,test,SQL,\采集站1\XK\XNPCOM2ZYZSFIAC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSFIAC,Time,,,,,,,0,0
0,1767,test,SQL,\采集站1\XK\XNPCOM2ZYZSFIAV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSFIAV,Time,,,,,,,0,0
0,1768,test,SQL,\采集站1\XK\XNPCOM2ZYZSFICC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSFICC,Time,,,,,,,0,0
0,1769,test,SQL,\采集站1\XK\XNPCOM2ZYZSFICOS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSFICOS,Time,,,,,,,0,0
0,1770,test,SQL,\采集站1\XK\XNPCOM2ZYZSFICV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSFICV,Time,,,,,,,0,0
0,1771,test,SQL,\采集站1\XK\XNPCOM2ZYZSFIP,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSFIP,Time,,,,,,,0,0
0,1772,test,SQL,\采集站1\XK\XNPCOM2ZYZSFIW,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSFIW,Time,,,,,,,0,0
0,1773,test,SQL,\采集站1\XK\XNPCOM2ZYZSD1AC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSD1AC,Time,,,,,,,0,0
0,1774,test,SQL,\采集站1\XK\XNPCOM2ZYZSD1AV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSD1AV,Time,,,,,,,0,0
0,1775,test,SQL,\采集站1\XK\XNPCOM2ZYZSD1CC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSD1CC,Time,,,,,,,0,0
0,1776,test,SQL,\采集站1\XK\XNPCOM2ZYZSD1COS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSD1COS,Time,,,,,,,0,0
0,1777,test,SQL,\采集站1\XK\XNPCOM2ZYZSD1CV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSD1CV,Time,,,,,,,0,0
0,1778,test,SQL,\采集站1\XK\XNPCOM2ZYZSD1P,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSD1P,Time,,,,,,,0,0
0,1779,test,SQL,\采集站1\XK\XNPCOM2ZYZSD1W,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM2ZYZSD1W,Time,,,,,,,0,0
0,1780,test,SQL,\采集站1\XK\XNPCOM3CPSDAC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPSDAC,Time,,,,,,,0,0
0,1781,test,SQL,\采集站1\XK\XNPCOM3CPSDAV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPSDAV,Time,,,,,,,0,0
0,1782,test,SQL,\采集站1\XK\XNPCOM3CPSDCC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPSDCC,Time,,,,,,,0,0
0,1783,test,SQL,\采集站1\XK\XNPCOM3CPSDCOS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPSDCOS,Time,,,,,,,0,0
0,1784,test,SQL,\采集站1\XK\XNPCOM3CPSDCV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPSDCV,Time,,,,,,,0,0
0,1785,test,SQL,\采集站1\XK\XNPCOM3CPSDP,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPSDP,Time,,,,,,,0,0
0,1786,test,SQL,\采集站1\XK\XNPCOM3CPSDW,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPSDW,Time,,,,,,,0,0
0,1787,test,SQL,\采集站1\XK\XNPCOM3CPZJAC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPZJAC,Time,,,,,,,0,0
0,1788,test,SQL,\采集站1\XK\XNPCOM3CPZJAV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPZJAV,Time,,,,,,,0,0
0,1789,test,SQL,\采集站1\XK\XNPCOM3CPZJCC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPZJCC,Time,,,,,,,0,0
0,1790,test,SQL,\采集站1\XK\XNPCOM3CPZJCOS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPZJCOS,Time,,,,,,,0,0
0,1791,test,SQL,\采集站1\XK\XNPCOM3CPZJCV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPZJCV,Time,,,,,,,0,0
0,1792,test,SQL,\采集站1\XK\XNPCOM3CPZJP,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPZJP,Time,,,,,,,0,0
0,1793,test,SQL,\采集站1\XK\XNPCOM3CPZJW,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPZJW,Time,,,,,,,0,0
0,1794,test,SQL,\采集站1\XK\XNPCOM3CPYSPDJAC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPYSPDJAC,Time,,,,,,,0,0
0,1795,test,SQL,\采集站1\XK\XNPCOM3CPYSPDJAV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPYSPDJAV,Time,,,,,,,0,0
0,1796,test,SQL,\采集站1\XK\XNPCOM3CPYSPDJCC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPYSPDJCC,Time,,,,,,,0,0
0,1797,test,SQL,\采集站1\XK\XNPCOM3CPYSPDJCOS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPYSPDJCOS,Time,,,,,,,0,0
0,1798,test,SQL,\采集站1\XK\XNPCOM3CPYSPDJCV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPYSPDJCV,Time,,,,,,,0,0
0,1799,test,SQL,\采集站1\XK\XNPCOM3CPYSPDJP,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPYSPDJP,Time,,,,,,,0,0
0,1800,test,SQL,\采集站1\XK\XNPCOM3CPYSPDJW,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPYSPDJW,Time,,,,,,,0,0
0,1801,test,SQL,\采集站1\XK\XNPCOM3CPKJAC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPKJAC,Time,,,,,,,0,0
0,1802,test,SQL,\采集站1\XK\XNPCOM3CPKJAV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPKJAV,Time,,,,,,,0,0
0,1803,test,SQL,\采集站1\XK\XNPCOM3CPKJCC,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPKJCC,Time,,,,,,,0,0
0,1804,test,SQL,\采集站1\XK\XNPCOM3CPKJCOS,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPKJCOS,Time,,,,,,,0,0
0,1805,test,SQL,\采集站1\XK\XNPCOM3CPKJCV,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPKJCV,Time,,,,,,,0,0
0,1806,test,SQL,\采集站1\XK\XNPCOM3CPKJP,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPKJP,Time,,,,,,,0,0
0,1807,test,SQL,\采集站1\XK\XNPCOM3CPKJW,1,15,0,1398096000,2114352000,0,0,0,GKXK3,gkps_\采集站1\XK\XNPCOM3CPKJW,Time,,,,,,,0,0
0,1808,test,SQL,\采集站1\XK\WK1COM1N19AC,1,15,0,1398096000,2114352000,0,0,0,GKXK2,gkps_\采集站1\XK\WK1COM1N19AC,Time,,,,,,,0,0
0,1809,test,SQL,\采集站1\XK\WK1COM1N19AV,1,15,0,1398096000,2114352000,0,0,0,GKXK2,gkps_\采集站1\XK\WK1COM1N19AV,Time,,,,,,,0,0
0,1810,test,SQL,\采集站1\XK\WK1COM1N19CC,1,15,0,1398096000,2114352000,0,0,0,GKXK2,gkps_\采集站1\XK\WK1COM1N19CC,Time,,,,,,,0,0
0,1811,test,SQL,\采集站1\XK\WK1COM1N19COS,1,15,0,1398096000,2114352000,0,0,0,GKXK2,gkps_\采集站1\XK\WK1COM1N19COS,Time,,,,,,,0,0
0,1812,test,SQL,\采集站1\XK\WK1COM1N19CV,1,15,0,1398096000,2114352000,0,0,0,GKXK2,gkps_\采集站1\XK\WK1COM1N19CV,Time,,,,,,,0,0
0,1813,test,SQL,\采集站1\XK\WK1COM1N19P,1,15,0,1398096000,2114352000,0,0,0,GKXK2,gkps_\采集站1\XK\WK1COM1N19P,Time,,,,,,,0,0
0,1814,test,SQL,\采集站1\XK\WK1COM1N19W,1,15,0,1398096000,2114352000,0,0,0,GKXK2,gkps_\采集站1\XK\WK1COM1N19W,Time,,,,,,,0,0
0,1815,test,SQL,\采集站1\XK\WK1COM1N15AC,1,15,0,1398096000,2114352000,0,0,0,GKXK2,gkps_\采集站1\XK\WK1COM1N15AC,Time,,,,,,,0,0
0,1816,test,SQL,\采集站1\XK\WK1COM1N15AV,1,15,0,1398096000,2114352000,0,0,0,GKXK2,gkps_\采集站1\XK\WK1COM1N15AV,Time,,,,,,,0,0
0,1817,test,SQL,\采集站1\XK\WK1COM1N15CC,1,15,0,1398096000,2114352000,0,0,0,GKXK2,gkps_\采集站1\XK\WK1COM1N15CC,Time,,,,,,,0,0
